WordPosition,Word,ListID,ParticipantID,ItemID,Sentence,RT,ConditionID
15,about,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,481,B
16,the,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,431,B
17,difficult,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,409,B
18,assignment,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,480,B
19,would,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,434,B
20,clarify,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,512,B
21,shortly,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,661,B
22,before,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,498,B
23,the,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,385,B
24,final,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,363,B
25,exam.,4,8,Targ06,The teaching assistant knew which grading criteria the request to ask in an email about the difficult assignment would clarify shortly before the final exam.,488,B
1,The,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,481,D
2,burly,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,662,D
3,sergeant,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,574,D
4,realized,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,902,D
5,which,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,539,D
6,problem,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,495,D
7,the,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,428,D
8,scheme,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,422,D
9,that,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,494,D
10,called,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,521,D
11,without,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,388,D
12,any,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,470,D
13,delay,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,407,D
14,for,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,425,D
15,immediate,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,500,D
16,action,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,451,D
17,would,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,464,D
18,solve,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,459,D
19,during,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,457,D
20,the,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,403,D
21,battle.,4,8,Targ05,The burly sergeant realized which problem the scheme that called without any delay for immediate action would solve during the battle.,422,D
1,The,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,675,D
2,departmental,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,453,D
3,chairman,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,587,D
4,remembered,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,789,D
5,which,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,793,D
6,inexpensive,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,697,D
7,materials,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,436,D
8,the,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,586,D
9,idea,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,536,D
10,that,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,534,D
11,helped,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,537,D
12,in,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,553,D
13,useful,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,453,D
14,ways,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,578,D
15,with,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,507,D
16,the,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,506,D
17,preparations,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,1160,D
18,would,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,680,D
19,require,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,471,D
20,at,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,355,D
21,the,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,405,D
22,annual,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,362,D
23,convention.,4,8,Targ22,The departmental chairman remembered which inexpensive materials the idea that helped in useful ways with the preparations would require at the annual convention.,485,D
1,The,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,549,A
2,tour,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,613,A
3,guide,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,559,A
4,realized,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,575,A
5,which,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,1742,A
6,travel,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,801,A
7,arrangements,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,762,A
8,the,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,485,A
9,plan,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,525,A
10,to,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,400,A
11,coordinate,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,636,A
12,in,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,410,A
13,every,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,490,A
14,detail,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,536,A
15,with,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,409,A
16,the,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,435,A
17,airline,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,474,A
18,schedule,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,506,A
19,would,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,507,A
20,complicate,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,609,A
21,during,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,618,A
22,the,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,374,A
23,business,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,454,A
24,trip.,4,8,Targ13,The tour guide realized which travel arrangements the plan to coordinate in every detail with the airline schedule would complicate during the business trip.,453,A
1,The,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,399,A
2,school,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,470,A
3,superintendent,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,360,A
4,learned,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,1702,A
5,which,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,456,A
6,schools,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,476,A
7,the,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,452,A
8,proposal,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,508,A
9,to,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,456,A
10,expand,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,545,A
11,drastically,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,532,A
12,and,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,1517,A
13,innovatively,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,1133,A
14,upon,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,576,A
15,the,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,442,A
16,current,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,501,A
17,curriculum,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,810,A
18,would,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,500,A
19,overburden,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,1039,A
20,during,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,615,A
21,the,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,433,A
22,following,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,457,A
23,semester.,4,8,Targ18,The school superintendent learned which schools the proposal to expand drastically and innovatively upon the current curriculum would overburden during the following semester.,476,A
1,The,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,507,C
2,generous,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,820,C
3,donor,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,535,C
4,learned,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,464,C
5,which,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,534,C
6,graduate,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,498,C
7,students,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,607,C
8,the,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,473,C
9,plan,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,555,C
10,that,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,449,C
11,benefited,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,559,C
12,to,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,768,C
13,the,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,452,C
14,fullest,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,538,C
15,extent,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,471,C
16,from,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,567,C
17,his,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,433,C
18,charity,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,502,C
19,would,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,741,C
20,support,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,492,C
21,at,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,392,C
22,the,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,394,C
23,big,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,485,C
24,university.,4,8,Targ07,The generous donor learned which graduate students the plan that benefited to the fullest extent from his charity would support at the big university.,450,C
1,The,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,555,D
2,isolated,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,546,D
3,farmers,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,536,D
4,learned,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,547,D
5,which,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,717,D
6,disaster,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,434,D
7,the,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,445,D
8,scheme,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,547,D
9,that,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,413,D
10,prepared,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,473,D
11,hurriedly,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,443,D
12,and,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,1176,D
13,efficiently,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,452,D
14,for,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,853,D
15,the,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,496,D
16,violent,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,525,D
17,winter,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,600,D
18,storm,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,453,D
19,would,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,412,D
20,avert,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,938,D
21,during,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,495,D
22,the,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,421,D
23,snowy,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,536,D
24,season.,4,8,Targ15,The isolated farmers learned which disaster the scheme that prepared hurriedly and efficiently for the violent winter storm would avert during the snowy season.,406,D
1,The,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,423,A
2,chief,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,486,A
3,executive,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,354,A
4,learned,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,860,A
5,which,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,480,A
6,outdated,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,448,A
7,building,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,514,A
8,the,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,543,A
9,idea,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,545,A
10,to,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,447,A
11,expand,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,496,A
12,tastefully,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,1051,A
13,and,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,817,A
14,creatively,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,617,A
15,upon,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,616,A
16,the,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,527,A
17,farmous,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,646,A
18,architect's,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,1208,A
19,design,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,643,A
20,would,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,567,A
21,modernize,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,611,A
22,in,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,565,A
23,the,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,427,A
24,crowded,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,601,A
25,city,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,444,A
26,with,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,526,A
27,many,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,469,A
28,skyscrapers.,4,8,Targ01,The chief executive learned which outdated building the idea to expand tastefully and creatively upon the farmous architect's design would modernize in the crowded city with many skyscrapers.,1688,A
1,The,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,578,A
2,liquor,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,575,A
3,store,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,529,A
4,owner,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,517,A
5,realized,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,476,A
6,which,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,536,A
7,underage,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,738,A
8,customers,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,968,A
9,the,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,461,A
10,campaign,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,619,A
11,to,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,527,A
12,caution,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,519,A
13,strongly,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,496,A
14,and,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,475,A
15,emphatically,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,1803,A
16,against,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,574,A
17,alcoholism,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,1073,A
18,would,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,514,A
19,influence,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,547,A
20,in,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,443,A
21,the,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,529,A
22,suburban,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,477,A
23,town.,4,8,Targ11,The liquor store owner realized which underage customers the campaign to caution strongly and emphatically against alcoholism would influence in the suburban town.,540,A
1,The,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,586,B
2,virtuous,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,1116,B
3,governor,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,508,B
4,understood,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,535,B
5,which,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,487,B
6,upcoming,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,634,B
7,election,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,628,B
8,the,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,543,B
9,campaign,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,668,B
10,to,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,511,B
11,warn,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,670,B
12,with,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,564,B
13,great,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,517,B
14,force,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,532,B
15,against,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,420,B
16,drugs,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,611,B
17,would,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,502,B
18,influence,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,474,B
19,over,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,492,B
20,the,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,407,B
21,next,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,502,B
22,year.,4,8,Targ04,The virtuous governor understood which upcoming election the campaign to warn with great force against drugs would influence over the next year.,476,B
